Id_solicitud,messolictud,Default_60dias_12meses,tipo_casa,edad,fec_ing_empleo,antg_max_tc,meses_pasivo_12,ingreso,mto_lin_cred_sistemafinanciero,mto_deuda_prom_sistemafinanciero,zon_geo,max_clas_riesg,nivel_educ
3012,201103,1,FAMILIAR,23,01/06/2005,0,12,1350,0,1816.43,Cajamarca,0,TECNICO
3013,201103,1,FAMILIAR,34,01/05/1999,0,2,2700,1049.94,0,Lima,2,PROFESIONAL
3014,201103,0,FAMILIAR,45,01/01/2004,12,12,3000,7000,17902.37,Ayacucho,0,PROFESIONAL
3015,201103,0,FAMILIAR,42,08/04/2002,0,12,2668.54,9420,17120.42,Lima,0,PROFESIONAL
3016,201103,0,FAMILIAR,25,01/02/2002,55,12,6600,9194.01,1574.11,Lima,0,PROFESIONAL
3017,201103,0,FAMILIAR,59,01/05/2003,51,12,2088.23,7500,1221.77,Lima,0,TECNICO
3018,201103,1,FAMILIAR,38,01/04/1995,87,12,8270,63742.12,8435.5,Lima,0,PROFESIONAL
3019,201103,0,FAMILIAR,55,01/02/2007,8,12,3686.3,8925,2764.72,Lima,2,TECNICO
3020,201103,1,FAMILIAR,50,01/07/1981,35,7,1679,12205.24,41652.53,Lambayeque,1,TECNICO
3021,201103,1,PROPIA,44,01/01/2001,0,12,7201.11,8488.18,0,Lima,1,PROFESIONAL
3022,201103,0,FAMILIAR,30,10/02/2000,0,12,2422.65,4370.34,0,Lima,4,SUPERIOR
3023,201103,0,FAMILIAR,36,12/02/2007,23,9,1166.72,3295,0,Arequipa,0,TECNICO
3024,201103,1,FAMILIAR,38,01/11/2003,10,0,4474,6844.64,1651.32,Lima,0,PROFESIONAL
3025,201103,1,PROPIA,45,16/01/2003,0,12,1333.85,1470,1983.13,Piura,1,TECNICO
3026,201103,1,FAMILIAR,47,01/01/2006,0,12,732.68,2920,3751.15,Callao,0,TECNICO
3027,201103,1,PROPIA,30,01/04/2001,41,12,3600,34142.98,0,Lima,1,PROFESIONAL
3028,201103,1,FAMILIAR,50,01/01/1990,71,5,2200,28362.23,4499.7,Lima,0,PROFESIONAL
3029,201103,0,FAMILIAR,39,01/02/2006,72,12,30000,108055,18393.14,Lima,0,PROFESIONAL
3030,201103,0,FAMILIAR,29,01/01/2001,14,12,3000,2357.89,0,Piura,1,PROFESIONAL
3031,201103,0,FAMILIAR,31,01/08/2002,0,12,2000,4025.58,0,Lima,1,PROFESIONAL
3032,201103,1,PROPIA,30,01/07/2006,0,12,12000,2500,57094.38,La Libertad,2,PROFESIONAL
3033,201103,1,FAMILIAR,42,01/01/2000,24,0,1623,2989.04,48.56,Loreto,0,TECNICO
3034,201103,1,FAMILIAR,36,01/11/2002,79,12,1650,2271.9,0,Lima,0,TECNICO
3035,201103,1,FAMILIAR,28,01/04/2002,33,12,1200,7039.98,2709.28,Lima,1,PROFESIONAL
3036,201103,1,FAMILIAR,34,01/03/2003,0,11,2126.1,0,0,Lima,0,PROFESIONAL
3037,201103,0,FAMILIAR,36,01/01/2003,0,12,7600,8394.65,0,Lima,1,PROFESIONAL
3038,201103,0,PROPIA,45,01/12/1995,94,12,3170,6644.36,531.77,Lima,1,TECNICO
3039,201103,1,FAMILIAR,37,01/01/1993,74,12,1912.9,17939.52,650.72,Lima,0,TECNICO
3040,201103,1,PROPIA,49,01/01/1982,50,12,3387.45,5490.31,3500.1,Lima,0,TECNICO
3041,201103,1,FAMILIAR,52,01/09/1995,0,12,6000,4053.06,5973.85,Lima,0,TECNICO
3042,201103,1,FAMILIAR,33,01/10/2002,46,12,8000,15224.29,12436.35,Lima,4,PROFESIONAL
3043,201103,0,FAMILIAR,33,01/06/2002,52,12,3642.89,32518.9,0,Lima,0,PROFESIONAL
3044,201103,0,FAMILIAR,39,01/08/1996,45,12,1826.78,1800,1075.12,Lima,0,TECNICO
3045,201103,1,FAMILIAR,23,18/01/2007,0,12,945.84,0,2310.75,Lima,0,TECNICO
3046,201103,1,FAMILIAR,47,01/07/2006,2,12,1200,750,2656.35,Lima,0,TECNICO
3047,201103,1,PROPIA,48,01/05/1997,0,12,1400,1000,363.13,Lima,0,TECNICO
3048,201103,1,FAMILIAR,55,08/01/2001,0,12,3244.85,3660,4772.22,Lima,1,PROFESIONAL
3049,201103,0,FAMILIAR,35,01/08/1999,34,12,1300,9082.47,2830.17,Lima,1,TECNICO
3050,201103,1,FAMILIAR,32,01/02/2004,22,12,2000,5750,76.39,Ancash,1,PROFESIONAL
3051,201103,1,FAMILIAR,31,01/01/1996,0,12,4000,0,0,Lima,0,PROFESIONAL
3052,201103,0,PROPIA,39,14/07/2006,92,12,3137.78,735,0,Cuzco,0,TECNICO
3053,201103,0,FAMILIAR,28,01/10/2002,29,12,2880,6352.4,0,Lima,1,PROFESIONAL
3054,201103,1,FAMILIAR,40,01/01/1991,74,12,2200,3703.53,1225.31,Callao,0,TECNICO
3055,201103,1,FAMILIAR,28,01/10/2006,0,12,1343.87,0,427.08,Cuzco,0,PROFESIONAL
3056,201103,1,FAMILIAR,23,01/03/2004,12,11,2000,5167.44,579.7,Lima,1,PROFESIONAL
3057,201103,0,PROPIA,52,01/01/2000,111,12,22900,19000,1275.84,Lima,0,PROFESIONAL
3058,201103,1,PROPIA,43,18/05/2007,7,12,1974.39,500,16487.91,Lima,0,TECNICO
3059,201103,0,FAMILIAR,35,01/03/1998,30,12,2200,4834.49,1889.38,Lima,1,PROFESIONAL
3060,201103,0,FAMILIAR,29,01/03/2002,22,12,1131.17,0,475.69,Piura,0,TECNICO
3061,201103,0,FAMILIAR,44,01/07/2000,0,12,7000,39090,57094.38,Lambayeque,0,PROFESIONAL
3062,201103,0,FAMILIAR,29,01/04/2003,54,12,2000,4022.5,0,Lambayeque,1,PROFESIONAL
3063,201103,1,FAMILIAR,21,01/02/2006,4,12,1472.87,7332.53,5224.39,Lima,0,TECNICO
3064,201103,1,FAMILIAR,37,01/04/2004,0,12,2100,9954.54,7875.46,Callao,1,PROFESIONAL
3065,201103,1,FAMILIAR,25,01/11/2005,15,12,5600,0,30253.4,Arequipa,0,TECNICO
3066,201103,1,PROPIA,33,01/11/2000,49,11,14350,39913.5,20.6,La Libertad,0,PROFESIONAL
3067,201103,0,PROPIA,56,01/02/1991,114,12,26348,121543.4,2147.07,Lima,0,PROFESIONAL
3068,201103,1,PROPIA,22,27/04/2003,0,12,1007.89,0,3620.99,Callao,3,TECNICO
3069,201103,1,OTRAS,45,01/02/2004,102,12,2322.38,0,17764.62,Arequipa,0,PROFESIONAL
3070,201103,0,FAMILIAR,33,01/05/2002,24,12,12185,6577.66,4779.89,Lima,0,PROFESIONAL
3071,201103,1,PROPIA,33,01/01/2006,0,6,8000,0,9125.01,Ica,1,TECNICO
3072,201103,1,FAMILIAR,34,01/08/1998,62,6,2200,0,111.93,Puno,3,PROFESIONAL
3073,201103,0,FAMILIAR,35,01/02/2000,40,12,3200,983.76,9011.3,Ancash,0,TECNICO
3074,201103,1,FAMILIAR,38,01/01/2004,82,12,4560,13458.35,1500.07,Lima,0,PROFESIONAL
3075,201103,1,FAMILIAR,35,01/02/2005,55,12,6600,885,0,Lima,0,PROFESIONAL
3076,201103,1,FAMILIAR,33,01/03/2007,43,12,2157.24,0,3856.22,Junin,0,TECNICO
3077,201103,0,PROPIA,38,01/11/2005,78,12,28400,121543.4,28954.03,Lima,0,PROFESIONAL
3078,201103,0,PROPIA,37,01/01/2006,20,12,11670.1,13573.76,0,Lima,0,PROFESIONAL
3079,201103,1,PROPIA,44,01/01/1990,83,12,9148,13799.1,3641.42,Lima,0,SUPERIOR
3080,201103,1,FAMILIAR,39,01/07/2004,15,1,3503.33,3959.9,400.31,Lambayeque,0,PROFESIONAL
3081,201103,0,FAMILIAR,29,01/01/2006,42,12,3370.62,9922.46,7820.89,Lima,1,PROFESIONAL
3082,201103,1,FAMILIAR,37,01/06/2004,6,12,2100,231.57,401.76,Lima,0,PROFESIONAL
3083,201103,1,PROPIA,23,16/10/2007,28,12,1094.69,11986.53,9076.95,Lima,1,TECNICO
3084,201103,0,PROPIA,46,01/07/2006,22,12,15600,2119.54,7216.9,Lima,0,PROFESIONAL
3085,201103,0,PROPIA,31,01/07/2006,7,12,2228.21,6402,1345.24,Huanuco,0,PROFESIONAL
3086,201104,1,FAMILIAR,34,01/04/2002,0,12,1000,0,15068.32,Junin,0,TECNICO
3087,201104,1,FAMILIAR,47,01/01/1981,99,6,3000,7947.62,893.63,Callao,1,PROFESIONAL
3088,201104,1,PROPIA,37,01/03/2003,98,12,15846,0,0,Callao,4,SUPERIOR
3089,201104,1,PROPIA,33,01/08/2003,22,12,2200,780.44,59.25,Lima,2,PROFESIONAL
3090,201104,1,PROPIA,32,01/04/2002,0,12,4100,9402.67,0,Lima,0,PROFESIONAL
3091,201104,1,FAMILIAR,23,05/07/2007,0,12,955.9,100,1089.73,Lima,1,TECNICO
3092,201104,1,FAMILIAR,27,01/01/2000,11,12,6600,0,24.91,Lima,0,TECNICO
3093,201104,0,FAMILIAR,41,11/11/2003,0,12,2497.3,11850.94,1012.62,Lima,0,TECNICO
3094,201104,1,FAMILIAR,30,01/03/2003,48,12,3350,6972.98,2180.15,Lima,1,PROFESIONAL
3095,201104,1,FAMILIAR,38,01/07/1997,92,12,11233,1342.35,0,Ica,0,PROFESIONAL
3096,201104,1,PROPIA,43,30/05/2007,0,11,1600,0,3436.5,Tumbes,0,TECNICO
3097,201104,1,PROPIA,42,01/11/2005,25,12,3000,3219.69,5044.22,La Libertad,0,TECNICO
3098,201104,1,OTRAS,31,01/02/2006,85,1,12500,89912.86,57094.38,Lima,0,PROFESIONAL
3099,201104,0,FAMILIAR,31,01/11/2005,0,12,1000,0,1365.2,Callao,0,TECNICO
3100,201104,1,FAMILIAR,41,01/03/1997,0,12,14788,0,0,Lima,0,TECNICO
3101,201104,1,FAMILIAR,34,01/11/2002,9,12,1300,20427.37,13798.71,Lima,0,PROFESIONAL
3102,201104,0,FAMILIAR,48,01/01/2000,90,12,30000,121543.4,10073.78,Lima,0,SIN EDUCACION
3103,201104,0,PROPIA,56,01/11/2002,0,12,6000,0,0,Lima,0,PROFESIONAL
3104,201104,1,FAMILIAR,26,01/10/2006,44,8,3500,17859.05,0,Lima,0,PROFESIONAL
3105,201104,1,OTRAS,24,01/08/2007,0,11,770,1100,3515.34,Lima,0,PROFESIONAL
3106,201104,1,PROPIA,33,16/10/2007,0,8,2003.13,1143.1,4752.35,Ucayali,0,TECNICO
3107,201104,1,PROPIA,45,01/02/2004,0,7,19558.36,22012.36,0,Lima,0,EDUCACION BASICA
3108,201104,1,PROPIA,49,01/08/2000,0,12,6350,4418.46,656.59,Lima,1,PROFESIONAL
3109,201104,1,FAMILIAR,26,01/08/2003,8,12,2400,1483.75,1401.9,Lima,0,PROFESIONAL
3110,201104,1,PROPIA,31,01/10/2005,0,12,1580,0,5274.5,Lima,0,TECNICO
3111,201104,1,FAMILIAR,30,02/07/2008,11,12,794.45,900,2167.62,Lima,0,TECNICO
3112,201104,0,FAMILIAR,36,01/07/2006,14,12,5854.51,0,1259.88,Lima,0,EDUCACION BASICA
3113,201104,0,FAMILIAR,25,01/02/2007,18,12,1295.31,2875,813.78,Lima,0,PROFESIONAL
3114,201104,1,FAMILIAR,27,01/01/2001,27,12,3900,36289.58,4710.71,Lima,3,PROFESIONAL
3115,201104,1,PROPIA,30,01/10/2006,5,10,750,1496.15,1413.71,Lambayeque,0,TECNICO
3116,201104,1,FAMILIAR,29,01/09/2005,24,12,2753,6877.13,2482.91,Lima,2,PROFESIONAL
3117,201104,1,FAMILIAR,32,01/10/2004,13,10,3025,6027.25,1220.54,Lima,1,PROFESIONAL
3118,201104,1,FAMILIAR,28,14/05/2007,8,12,880,500,3315.88,La Libertad,0,EDUCACION BASICA
3119,201104,1,FAMILIAR,30,01/01/2005,9,12,3500,3400.42,1735.18,Lima,0,PROFESIONAL
3120,201104,0,FAMILIAR,33,01/09/1999,0,12,2000,1062.93,0,Lima,0,PROFESIONAL
3121,201104,1,FAMILIAR,45,01/02/2005,6,12,3924.98,0,5110.52,Cajamarca,0,PROFESIONAL
3122,201104,1,FAMILIAR,26,14/07/2006,0,12,1036.74,700,4660.17,Lima,0,TECNICO
3123,201104,0,PROPIA,43,17/05/2002,24,12,2500,600,6175.08,Lima,0,TECNICO
3124,201104,1,FAMILIAR,42,01/01/2006,0,12,2800,0,0,Lima,0,SUPERIOR
3125,201104,1,FAMILIAR,38,01/10/1997,0,12,5649,30426.01,14944.09,Lima,0,PROFESIONAL
3126,201104,1,PROPIA,30,01/08/2004,14,12,4000,14647.65,2026.14,Lima,1,PROFESIONAL
3127,201104,1,FAMILIAR,57,01/01/1967,0,12,1240.29,0,0,La Libertad,0,EDUCACION BASICA
3128,201104,1,PROPIA,29,01/11/2005,0,12,8625,19587.73,18000,Lima,1,PROFESIONAL
3129,201104,1,FAMILIAR,32,01/03/2002,0,12,1400,1179.26,0,Lima,0,TECNICO
3130,201104,1,FAMILIAR,24,01/04/2006,0,12,1200,4637.34,4339.85,Lima,2,SUPERIOR
3131,201104,1,FAMILIAR,41,01/01/1990,0,0,3432.96,1702.85,1638.08,Ucayali,0,PROFESIONAL
3132,201104,1,FAMILIAR,27,01/06/2007,28,12,2000,0,16875.56,Lima,1,PROFESIONAL
3133,201104,0,FAMILIAR,29,01/11/2003,62,12,2500,26531,7709.41,Lima,1,PROFESIONAL
3134,201104,1,FAMILIAR,49,01/04/2002,86,12,11490,56136.14,1910.1,Lima,1,PROFESIONAL
3135,201104,1,FAMILIAR,31,01/02/2007,0,12,1200,1450,6873.36,Lima,0,PROFESIONAL
3136,201104,1,FAMILIAR,37,01/03/2005,0,12,1000,0,1959.33,Lima,0,PROFESIONAL
3137,201104,1,FAMILIAR,24,01/09/2003,0,12,2500,800,0,Lima,1,PROFESIONAL
3138,201104,0,FAMILIAR,31,01/09/2003,0,12,1300,1900,4454.31,Lima,1,TECNICO
3139,201104,1,PROPIA,27,01/11/2003,33,12,2050,10221.25,0,Lima,1,TECNICO
3140,201104,1,ALQUILADA,39,01/04/1999,99,12,30000,4891.89,4248.52,La Libertad,2,PROFESIONAL
3141,201104,0,FAMILIAR,28,01/03/2007,9,12,3200,8140,25896.32,Piura,0,PROFESIONAL
3142,201104,1,FAMILIAR,59,01/10/1984,87,0,1700,17787.72,8664.73,Lima,1,PROFESIONAL
3143,201104,0,FAMILIAR,29,05/03/2007,56,12,1793.44,0,16571.26,Arequipa,0,TECNICO
3144,201104,0,FAMILIAR,38,01/09/1990,42,12,2100,2643.23,0,Lima,0,PROFESIONAL
3145,201104,0,FAMILIAR,31,01/08/2002,37,8,8300,25680.89,1071.13,Lima,0,PROFESIONAL
3146,201104,0,FAMILIAR,25,01/05/2005,0,12,5200,1465.81,0,Cajamarca,1,PROFESIONAL
3147,201104,1,FAMILIAR,26,01/05/2004,7,12,30000,17438.33,3005.49,La Libertad,2,PROFESIONAL
3148,201104,1,FAMILIAR,39,01/08/2005,0,12,2100,8613.6,22306.78,Lima,0,PROFESIONAL
3149,201104,1,FAMILIAR,39,01/10/2003,16,12,1299.25,6240.77,1292.21,Lima,1,TECNICO
3150,201104,1,FAMILIAR,35,01/06/2005,0,12,2012,0,3429.84,Lima,0,TECNICO
3151,201104,1,PROPIA,27,23/06/2005,0,12,771.19,1121.9,2650.52,Loreto,0,PROFESIONAL
3152,201104,1,PROPIA,31,01/11/1997,0,12,3123.76,1155,2431.59,Lima,1,TECNICO
3153,201104,1,FAMILIAR,52,11/08/1976,0,12,3000,0,0,Lima,0,TECNICO
3154,201104,0,FAMILIAR,63,01/05/1992,90,12,10000,0,598.17,Ica,0,PROFESIONAL
3155,201104,1,FAMILIAR,34,01/11/2006,0,12,2200,0,6023.08,Lima,0,EDUCACION BASICA
3156,201104,0,FAMILIAR,30,01/06/2002,37,12,3000,16647.12,6502.28,Lima,0,PROFESIONAL
3157,201104,1,PROPIA,32,01/10/1998,54,0,10100,65150.09,929.07,Lima,1,PROFESIONAL
3158,201104,0,FAMILIAR,33,01/01/2001,85,12,2100,34600,5079.7,Lima,0,PROFESIONAL
3159,201104,1,PROPIA,26,24/10/2007,27,12,2031.49,1500,8928.09,Lambayeque,0,PROFESIONAL
3160,201104,1,PROPIA,37,01/05/2005,0,12,3400,6572.71,18246.79,Lima,0,PROFESIONAL
3161,201104,1,PROPIA,39,01/01/2004,0,12,1400,0,6582.42,Lima,1,TECNICO
3162,201104,1,FAMILIAR,30,01/12/2002,46,3,5000,6200,2452.01,Callao,0,PROFESIONAL
3163,201104,1,PROPIA,32,01/11/2002,0,8,2000,800,57094.38,Piura,1,PROFESIONAL
3164,201104,0,FAMILIAR,46,01/02/1987,13,12,3080,300.24,407.16,Arequipa,0,PROFESIONAL
3165,201104,1,FAMILIAR,24,01/01/2003,9,12,2500,2612.18,2424.18,Cuzco,1,PROFESIONAL
3166,201104,1,FAMILIAR,31,19/12/2006,0,12,1586.86,2616.21,2617.63,Lima,1,TECNICO
3167,201104,1,FAMILIAR,44,21/09/2007,0,12,1338.88,0,7983.59,Pasco,0,EDUCACION BASICA
3168,201104,1,FAMILIAR,32,01/10/2006,11,12,1200,2090,1565.7,La Libertad,0,PROFESIONAL
3169,201104,0,PROPIA,52,01/03/2005,30,12,10500,13053.32,1635.82,Lima,1,PROFESIONAL
3170,201104,1,FAMILIAR,32,03/09/2001,40,12,1272.73,3255,0,Lima,1,TECNICO
3171,201104,1,FAMILIAR,31,01/01/2001,0,12,4800,4400.23,0,Lima,0,PROFESIONAL
3172,201104,1,FAMILIAR,28,01/07/2005,13,12,2250,4150,3509.62,Ica,0,PROFESIONAL
3173,201104,1,PROPIA,56,01/08/2004,87,10,19383,121543.4,57094.38,Lima,0,PROFESIONAL
3174,201104,0,FAMILIAR,36,01/10/2006,15,12,3848,26900,5540.17,Lima,0,TECNICO
3175,201104,1,PROPIA,31,01/06/2001,23,12,788.74,500,480,Callao,2,EDUCACION BASICA
3176,201104,0,PROPIA,27,01/08/2004,0,12,2097.4,0,0,Lima,0,TECNICO
3177,201104,1,FAMILIAR,39,01/04/2007,23,0,2100,11552.89,5064.64,Lima,0,PROFESIONAL
3178,201104,1,FAMILIAR,29,01/10/2007,0,12,900,4819.82,4195.43,Lambayeque,0,TECNICO
3179,201104,0,FAMILIAR,32,01/01/2000,20,12,2100,537.42,179.19,La Libertad,0,TECNICO
3180,201104,1,FAMILIAR,38,01/05/2006,0,11,1598,400,1650.54,Arequipa,0,TECNICO
3181,201104,0,PROPIA,31,01/04/2001,30,12,6031,3898.29,2544.74,Lima,0,TECNICO
3182,201104,0,PROPIA,39,05/02/2007,0,12,880,0,197.03,Lima,0,TECNICO
3183,201104,0,FAMILIAR,32,01/07/1998,86,12,14095.45,33820.69,14891.35,Cajamarca,0,PROFESIONAL
3184,201104,1,FAMILIAR,35,01/11/2003,14,12,1634.86,1839.1,1315.99,Ancash,0,PROFESIONAL
3185,201104,1,PROPIA,56,01/04/1999,85,12,8000,11569.05,13.97,Lima,1,PROFESIONAL
3186,201104,1,FAMILIAR,41,01/12/2002,35,0,2500,29677.13,2159.99,Arequipa,0,PROFESIONAL
3187,201104,1,FAMILIAR,29,01/06/2006,0,12,2300,24472.22,214.69,Lima,0,TECNICO
3188,201104,1,FAMILIAR,31,01/05/2003,17,0,4720,20520.78,742.26,La Libertad,0,PROFESIONAL
3189,201104,1,PROPIA,43,01/09/1989,33,12,1412.93,3250,3835.1,Lima,0,TECNICO
3190,201104,0,FAMILIAR,29,01/09/2004,22,12,5384,868.6,2000,Cajamarca,0,TECNICO
3191,201104,0,FAMILIAR,32,01/10/1999,66,12,1680,2544.2,0,Lima,2,SUPERIOR
3192,201104,1,FAMILIAR,43,01/08/2003,9,12,2135,341.52,0,Lima,1,TECNICO
3193,201104,0,FAMILIAR,22,01/03/2005,34,11,800,3917.57,0,Lima,0,PROFESIONAL
3194,201104,1,FAMILIAR,24,01/10/2002,0,12,650,0,2682.97,La Libertad,0,PROFESIONAL
3195,201104,0,FAMILIAR,55,01/01/1982,88,12,2700,7029.6,2292.82,Lima,0,PROFESIONAL
3196,201104,1,FAMILIAR,30,01/02/2006,0,12,6000,0,1.1,Lima,0,TECNICO
3197,201104,1,PROPIA,40,01/12/2003,6,0,1065.19,271.97,396.13,Loreto,0,PROFESIONAL
3198,201104,0,PROPIA,59,01/09/2001,89,12,15467,3651.37,57094.38,Lima,0,PROFESIONAL
3199,201104,1,PROPIA,26,01/07/2005,0,12,960.09,0,3198.2,Callao,1,SIN EDUCACION
3200,201104,0,FAMILIAR,36,01/12/2000,0,12,12500,9254.78,0,Lima,0,PROFESIONAL
3201,201104,0,PROPIA,40,01/01/1992,60,12,23125,13519.98,4800.73,Lima,1,PROFESIONAL
3202,201104,0,FAMILIAR,29,01/04/2005,0,12,2309.72,9570,0,Lima,0,PROFESIONAL
3203,201104,1,FAMILIAR,25,01/06/2005,0,12,2419,1014.45,0,Lima,0,TECNICO
3204,201104,1,FAMILIAR,41,01/03/2006,13,12,1646.71,0,11900.09,Arequipa,0,TECNICO
3205,201104,1,FAMILIAR,27,01/02/2005,0,4,1800,2621.01,19371.24,Lima,1,TECNICO
3206,201104,0,FAMILIAR,40,01/03/1999,87,12,8000,11498.49,3393.92,Ancash,0,PROFESIONAL
3207,201104,1,FAMILIAR,26,01/04/2004,0,12,1700,3262.52,0,Lima,1,TECNICO
3208,201104,1,OTRAS,42,26/08/2005,0,12,755.24,3725,11166.9,Lima,0,TECNICO
3209,201104,1,FAMILIAR,26,01/01/2005,9,12,2100,3123.71,2577.7,Lima,1,TECNICO
3210,201104,1,FAMILIAR,34,01/06/2007,0,12,3059.53,17510,29828.54,Piura,0,PROFESIONAL
3211,201104,0,FAMILIAR,34,01/05/2007,0,12,1660,10153.77,6352.22,Lima,1,PROFESIONAL
3212,201104,1,PROPIA,46,01/01/2000,0,0,2100,0,0,Lima,0,TECNICO
3213,201104,1,FAMILIAR,35,01/09/2001,8,12,3300,20800,1451.53,Lima,1,PROFESIONAL
3214,201104,1,FAMILIAR,40,01/02/2005,8,12,2150,12545.6,5220.25,Lima,0,TECNICO
3215,201104,1,FAMILIAR,43,01/06/2004,6,12,2000,2001.64,4605.86,Arequipa,0,PROFESIONAL
3216,201104,1,FAMILIAR,53,01/05/2007,0,10,800,1818.25,0,Ica,2,TECNICO
3217,201104,0,PROPIA,45,01/09/2007,21,12,4760,14120,37375.37,Arequipa,1,PROFESIONAL
3218,201104,1,FAMILIAR,23,01/08/2007,0,12,1974.42,0,0,Lima,0,PROFESIONAL
3219,201104,1,PROPIA,42,01/01/2001,48,12,2100,3645,0,Ancash,4,TECNICO
3220,201104,1,PROPIA,36,01/07/2005,0,12,3000,0,0.42,Lima,4,PROFESIONAL
3221,201104,1,FAMILIAR,31,01/02/2007,0,12,838.64,2835.67,867.57,Lima,1,TECNICO
3222,201104,1,ALQUILADA,36,01/03/1996,93,0,3900,10433.77,3885.91,Lima,3,PROFESIONAL
3223,201104,0,PROPIA,52,01/11/1982,86,4,2100,30481.64,20.88,Callao,0,PROFESIONAL
3224,201104,1,PROPIA,50,01/07/2002,63,12,4600,33804.67,23737.22,Lima,0,PROFESIONAL
3225,201104,1,PROPIA,53,01/01/1998,49,12,3000,5183.84,1901.4,Ancash,0,TECNICO
3226,201104,1,FAMILIAR,34,01/01/2000,20,0,7000,12769.25,2859.32,Callao,0,TECNICO
3227,201104,1,FAMILIAR,34,01/01/2002,0,2,1280,3208.52,13725.34,Lambayeque,1,EDUCACION BASICA
3228,201104,1,PROPIA,41,16/05/2007,0,12,1121.95,0,4940.62,Ucayali,0,TECNICO
3229,201104,1,FAMILIAR,32,01/03/2004,44,3,5331,16290,38886.6,Cajamarca,1,PROFESIONAL
3230,201104,1,FAMILIAR,37,01/06/2004,11,12,8000,23549.6,23215.54,Lima,0,PROFESIONAL
3231,201104,0,FAMILIAR,28,01/04/2006,28,12,1760,16203.11,6143.87,Callao,0,PROFESIONAL
3232,201104,1,FAMILIAR,29,01/12/2006,19,12,5268.06,8040.78,508.19,Lima,1,PROFESIONAL
3233,201104,0,FAMILIAR,56,23/05/1996,18,12,3886.37,2600,0,Lima,0,PROFESIONAL
3234,201104,0,PROPIA,37,01/01/1994,60,12,19500,94960,7036.34,Lima,1,PROFESIONAL
3235,201104,1,FAMILIAR,27,01/12/2006,0,12,900,500,5182.53,Lima,0,TECNICO
3236,201104,1,FAMILIAR,44,01/06/2001,5,12,2200,1205.51,9468.02,Junin,3,PROFESIONAL
3237,201104,1,PROPIA,34,01/12/1992,0,12,1600,0,0,Ica,0,PROFESIONAL
3238,201104,1,FAMILIAR,26,01/01/2005,16,0,1454.75,1994.59,334.39,Lambayeque,0,PROFESIONAL
3239,201104,1,PROPIA,40,01/02/1999,56,12,30000,35872.97,5721.76,Lima,1,PROFESIONAL
3240,201104,0,PROPIA,34,01/01/2006,34,4,4500,19065.8,8515.45,Arequipa,1,PROFESIONAL
3241,201104,0,FAMILIAR,29,07/12/2007,0,11,2800,3667.1,1810.3,Lima,1,SUPERIOR
3242,201104,0,PROPIA,43,01/04/2007,29,12,2835.39,23470,0,Arequipa,1,PROFESIONAL
3243,201104,1,PROPIA,55,07/06/2007,0,12,812.1,1500,1450.72,Loreto,0,TECNICO
3244,201104,1,PROPIA,40,01/12/2004,12,12,2550,6952.78,1406.99,Arequipa,2,TECNICO
3245,201104,1,FAMILIAR,28,09/10/2006,0,11,1000,0,3957.83,La Libertad,1,TECNICO
3246,201104,0,FAMILIAR,40,01/02/1996,72,12,4500,20120,2815.39,Lima,2,TECNICO
3247,201104,1,FAMILIAR,40,01/03/1997,0,12,4500,0,0,Lima,0,PROFESIONAL
3248,201104,1,PROPIA,27,08/01/2007,0,12,1672.96,0,8116.97,Loreto,0,PROFESIONAL
3249,201104,0,PROPIA,31,01/07/2001,48,12,1800,4950,14596.29,Lima,1,PROFESIONAL
3250,201104,0,PROPIA,34,01/06/1999,55,12,2300,2662.29,2379.12,Callao,0,PROFESIONAL
3251,201104,1,PROPIA,48,01/07/2001,0,12,1600,1641.3,529.07,Ancash,4,TECNICO
3252,201104,1,FAMILIAR,35,01/05/1997,78,12,3003,7600,640.66,Lima,2,PROFESIONAL
3253,201104,1,FAMILIAR,36,01/01/2007,0,12,9250,3500,44291.59,Lima,0,PROFESIONAL
3254,201104,0,FAMILIAR,34,01/08/2001,17,11,861.63,3370.73,2180.84,Lambayeque,0,PROFESIONAL
3255,201104,0,PROPIA,30,01/11/2003,21,12,2208,756,1043.14,Lima,1,TECNICO
3256,201104,0,PROPIA,55,01/07/1991,92,12,6292,196.51,255.31,Lima,0,PROFESIONAL
3257,201104,1,PROPIA,40,01/11/2000,87,12,2100,5376.4,1165.88,Lima,4,TECNICO
3258,201104,0,FAMILIAR,26,01/06/2006,7,12,2278.38,1600,5458.23,Lima,0,PROFESIONAL
3259,201104,0,FAMILIAR,58,01/07/2003,109,0,2951.57,6600,0,Lima,1,PROFESIONAL
3260,201104,1,FAMILIAR,26,01/10/2007,7,12,30000,1500,11247.88,Lima,0,PROFESIONAL
3261,201104,1,PROPIA,47,01/06/2005,0,12,1600,0,3738.11,Lima,0,TECNICO
3262,201104,1,FAMILIAR,26,12/03/2002,0,12,885.78,1755.8,916.4,Lima,1,TECNICO
3263,201104,0,FAMILIAR,26,01/02/2005,33,12,1434.7,6910.5,5500.23,Callao,1,TECNICO
3264,201104,1,FAMILIAR,49,01/05/2001,0,12,4200,0,0,Lima,0,PROFESIONAL
3265,201104,0,PROPIA,35,01/05/2006,0,12,2168.83,1500,3874.39,La Libertad,0,TECNICO
3266,201104,1,PROPIA,27,02/10/2006,0,9,764.81,0,3826.04,Piura,0,TECNICO
