ANIO,Mes,Semana,TIPO,CADENA,TIENDA_CLIENTE,TIENDA_NOMBRECRONOGRAMA,MODELO_NOMBRECLIENTE,Modelo Corto,SAP,Vta_Unid,PVP,Venta_Soles,CLIENTE
2024,Mayo,W021,PISO,CARSA,CAR - Piura,CARSA PIURA,"COCINA GAS INDURAMA MATISSE 20"" GRIS 4H",Matisse,10008813,1,685,685,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Piura,CARSA PIURA,COCINA INDURAMA PARMA ZAFIRO CROMA,Parma,30000787,1,1129,1129,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Pucallpa Portillo,CARSA PUCALLPA PORTILLO,OLLA INDURAMA OAI-BL15  1.5L BLANCA,OAI-BL15,10008555,1,90,90,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Pucallpa Portillo,CARSA PUCALLPA PORTILLO,LAVADORA AUTOMATICA INDURAMA LRI-13BLA 13K BLANCA,LRI 13BL,10008598,1,924,924,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Pucallpa Portillo,CARSA PUCALLPA PORTILLO,OLLA INDURAMA OAI-GR18  1.8L GRIS,OAI-GR18,10008557,1,140,140,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Puente Piedra,CARSA EDELNOR PUENTE PIEDRA,REFRIGERADORA RI-359 INDURAMA,RI-359,10008999,1,1149,1149,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Puente Piedra,CARSA EDELNOR PUENTE PIEDRA,LICUADORA INDURAMA LI-CRB  1.5L NEGRA,LI-CRB,10008552,1,119,119,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Puente Piedra,CARSA EDELNOR PUENTE PIEDRA,COCINA GRANADA ZAFIRO TLL CROMA INDURAMA,Granada,30001053,1,1049,1049,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Puente Piedra,CARSA EDELNOR PUENTE PIEDRA,COCINA INDURAMA PARMA ZAFIRO CROMA,Parma,30000787,1,1149,1149,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Puerto Maldonado,CARSA PUERTO MALDONADO,HORNO INDURAMA MWI-20TCRP 20L CROMA,MWI-20TCRP,10011510,1,259,259,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Puerto Maldonado,CARSA PUERTO MALDONADO,LAVADORA LRI 13 DGR INDURAMA,LRI 13DGR,10008599,1,974,974,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Puerto Maldonado,CARSA PUERTO MALDONADO,LAVADORA LRI 13 DGR INDURAMA,LRI 13DGR,10008599,1,974,974,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Puerto Maldonado,CARSA PUERTO MALDONADO,LAVADORA LRI 13 DGR INDURAMA,LRI 13DGR,10008599,1,974,974,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Puerto Maldonado,CARSA PUERTO MALDONADO,"COCINA GAS INDURAMA VERNET 24"" GRIS 4H",Vernet,10008543,1,694,694,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Puerto Maldonado,CARSA PUERTO MALDONADO,HI-INX HERVIDOR 1.7L.,HI-INX,10008551,1,75,75,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Puerto Maldonado,CARSA PUERTO MALDONADO,"COCINA GAS INDURAMA VERNET 24"" GRIS 4H",Vernet,10008543,1,687,687,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Puerto Maldonado,CARSA PUERTO MALDONADO,HORNO INDURAMA MWI-32TCRP 32L CROMA,MWI-32TCRP,10011511,1,409,409,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Puerto Maldonado,CARSA PUERTO MALDONADO,HORNO INDURAMA MWI-20TCRP 20L CROMA,MWI-20TCRP,10011510,1,249,249,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Puerto Maldonado,CARSA PUERTO MALDONADO,LAVADORA AUTOMATICA INDURAMA LRI 15 DGR  15K GRIS OSCURO,LRI 15DGR,10008600,1,1050,1050,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Puerto Maldonado,CARSA PUERTO MALDONADO,LICUADORA INDURAMA LI-INX   1.5L INOX,LI-INX,10008558,1,189,189,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Puerto Maldonado,CARSA PUERTO MALDONADO,REFRIGERADORA INDURAMA RI-289D 177L CROMA,RI-289D,10014231,1,974,974,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Puerto Maldonado,CARSA PUERTO MALDONADO,"COCINA GAS INDURAMA VERNET 24"" GRIS 4H",Vernet,10008543,1,694,694,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Sullana,CARSA SULLANA,"COCINA GAS INDURAMA FIRENZE ZAFIRO 30"" CROMA 5H",Firenze,30000838,1,1499,1499,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Sullana,CARSA SULLANA,HORNO INDURAMA MWI-20TCRP 20L CROMA,MWI-20TCRP,10011510,1,249,249,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Sullana,CARSA SULLANA,"COCINA GAS INDURAMA VERNET 24"" GRIS 4H",Vernet,10008543,1,669,669,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Sullana,CARSA SULLANA,CONGELADOR CI-320BL INDURAMA,CI-320BL,10008728,1,1077,1077,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Sullana,CARSA SULLANA,LICUADORA INDURAMA LI-CRP  1.5L GRIS,LI-CRP,10008559,1,85,85,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Sullana,CARSA SULLANA,HORNO INDURAMA MWI-20TCRP 20L CROMA,MWI-20TCRP,10011510,1,249,249,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Sullana,CARSA SULLANA,LAVADORA AUTOMATICA INDURAMA LRI 15 DGR  15K GRIS OSCURO,LRI 15DGR,10008600,1,1050,1050,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Sullana,CARSA SULLANA,REFRIGERADORA INDURAMA RI-389D 246L CROMA,RI-389D,10008597,1,1399,1399,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Sullana,CARSA SULLANA,COCINA GRANADA ZAFIRO TLL CROMA INDURAMA,Granada,30001053,1,1028,1028,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Sullana,CARSA SULLANA,REFRIGERADORA RI-788D INDURAMA,RI-788D,10008888,1,2339,2339,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Sullana,CARSA SULLANA,"COCINA GAS INDURAMA MATISSE 20"" GRIS 4H",Matisse,10008813,1,699,699,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Sullana,CARSA SULLANA,REFRIGERADORA RI-359 INDURAMA,RI-359,10008999,1,1126,1126,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Sullana,CARSA SULLANA,LAVADORA AUTOMATICA INDURAMA LRI-13BLA 13K BLANCA,LRI 13BL,10008598,1,881,881,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Sullana,CARSA SULLANA,SIDE BY SIDE INDURAMA RI-788DI 508L CROMA,RI-788DI,10025434,1,2449,2449,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Sullana,CARSA SULLANA,SIDE BY SIDE INDURAMA RI-788DI 508L CROMA,RI-788DI,10025434,1,2449,2449,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Sullana,CARSA SULLANA,COCINA GRANADA ZAFIRO TLL CROMA INDURAMA,Granada,30001053,1,1049,1049,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Sullana,CARSA SULLANA,LAVADORA LRI 13 DGR INDURAMA,LRI 13DGR,10008599,1,949,949,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Sullana,CARSA SULLANA,CONGELADOR CI-320BL INDURAMA,CI-320BL,10008728,1,1099,1099,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Tacna,CARSA TACNA,LAVADORA AUTOMATICA INDURAMA LRI21CR 21K CROMA,LRI 21CR,10008545,1,1614,1614,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Tacna,CARSA TACNA,VITRINA INDURAMA VFV 520 SZ 302L BLANCO,VFV-520,30000877,1,2672,2672,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Tacna,CARSA TACNA,COCINA GRANADA ZAFIRO TLL CROMA INDURAMA,Granada,30001053,1,1064,1064,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Tacna,CARSA TACNA,REFRIGERADORA RI-359 INDURAMA,RI-359,10008999,1,1164,1164,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Tacna,CARSA TACNA,COCINA GRANADA ZAFIRO TLL CROMA INDURAMA,Granada,30001053,1,1064,1064,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Tacna,CARSA TACNA,COCINA GRANADA ZAFIRO TLL CROMA INDURAMA,Granada,30001053,-1,1064,-1064,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Tacna,CARSA TACNA,LICUADORA INDURAMA LI-INX   1.5L INOX,LI-INX,10008558,1,184,184,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Tacna,CARSA TACNA,"COCINA GAS INDURAMA VERNET 24"" GRIS 4H",Vernet,10008543,1,684,684,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Talara Civico,CARSA TALARA CIVICO,"COCINA GAS INDURAMA MATISSE 20"" GRIS 4H",Matisse,10008813,1,714,714,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Talara Civico,CARSA TALARA CIVICO,COCINA INDURAMA PARMA ZAFIRO CROMA,Parma,30000787,1,1164,1164,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Tarapoto 02,CARSA TARAPOTO,FRIGOBAR INDURAMA RI159CR 122L CROMA,RI-159CR,10008535,1,624,624,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Tarapoto 02,CARSA TARAPOTO,COCINA FLORENCIA ZAFIRO INDURAMA,Florencia,30000845,1,1396,1396,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Tarapoto 02,CARSA TARAPOTO,CONGELADOR INDURAMA CI-420BL 420L BLANCA,CI-420BL,10010070,1,1714,1714,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Tarapoto 02,CARSA TARAPOTO,FRIGOBAR INDURAMA RI159CR 122L CROMA,RI-159CR,10008535,1,624,624,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Tarapoto 02,CARSA TARAPOTO,FRIGOBAR INDURAMA RI159CR 122L CROMA,RI-159CR,10008535,1,624,624,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Tarapoto 02,CARSA TARAPOTO,SIDE BY SIDE INDURAMA RI-788DI 508L CROMA,RI-788DI,10025434,1,2524,2524,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Tarapoto 02,CARSA TARAPOTO,HORNO INDURAMA MWI-20TCRP 20L CROMA,MWI-20TCRP,10011510,1,249,249,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Tarapoto 02,CARSA TARAPOTO,LAVADORA AUTOMATICA INDURAMA LRI 15 DGR  15K GRIS OSCURO,LRI 15DGR,10008600,1,1050,1050,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Tarapoto 02,CARSA TARAPOTO,REFRIGERADORA RI-788D INDURAMA,RI-788D,10008888,1,2424,2424,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Tarapoto 02,CARSA TARAPOTO,REFRIGERADORA INDURAMA RI-389D 246L CROMA,RI-389D,10008597,1,1424,1424,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Tarma,CARSA TARMA,HI-INX HERVIDOR 1.7L.,HI-INX,10008551,1,69,69,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Tarma,CARSA TARMA,REFRIGERADORA INDURAMA RI-289D 177L CROMA,RI-289D,10014231,1,949,949,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Tarma,CARSA TARMA,LICUADORA INDURAMA LI-CRP  1.5L GRIS,LI-CRP,10008559,1,100,100,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Tarma,CARSA TARMA,"COCINA GAS INDURAMA VIENA 24"" CROMA 4H",Viena,30001101,1,850,850,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Tarma,CARSA TARMA,"COCINA GAS INDURAMA CANTABRIA 32"" CROMA 5H",Cantabria,30001137,1,1164,1164,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Tarma,CARSA TARMA,REFRIGERADORA INDURAMA RI469D 379L CROMA,RI-469D,10008516,1,1582,1582,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Tarma,CARSA TARMA,COCINA INDURAMA PARMA ZAFIRO CROMA,Parma,30000787,1,1164,1164,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Tingo Maria,CARSA TINGO MARIA,REFRIGERADORA RI-359 INDURAMA,RI-359,10008999,1,1164,1164,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Tingo Maria,CARSA TINGO MARIA,REFRIGERADORA INDURAMA RI-389 248L CROMA,RI-389,10008596,1,1314,1314,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Tingo Maria,CARSA TINGO MARIA,REFRIGERADORA RI-359 INDURAMA,RI-359,10008999,1,1164,1164,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Tingo Maria,CARSA TINGO MARIA,REFRIGERADORA INDURAMA RI-389 248L CROMA,RI-389,10008596,1,1314,1314,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Tingo Maria,CARSA TINGO MARIA,"COCINA GAS INDURAMA VIENA 24"" CROMA 4H",Viena,30001101,1,914,914,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Tingo Maria,CARSA TINGO MARIA,EXTRACTOR DE JUGOS EI-CR,EI-CR,10008554,1,174,174,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Tingo Maria,CARSA TINGO MARIA,EXTRACTOR DE JUGOS EI-CR,EI-CR,10008554,1,174,174,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Tingo Maria,CARSA TINGO MARIA,SIDE BY SIDE INDURAMA RI-769  428L CROMA,RI-769,10008522,1,1974,1974,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Tingo Maria,CARSA TINGO MARIA,"COCINA GAS INDURAMA MATISSE 20"" GRIS 4H",Matisse,10008813,1,714,714,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Tingo Maria,CARSA TINGO MARIA,LICUADORA INDURAMA LI-INX   1.5L INOX,LI-INX,10008558,1,180,180,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Tingo Maria,CARSA TINGO MARIA,EXTRACTOR DE JUGOS EI-CR,EI-CR,10008554,1,171,171,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Tingo Maria,CARSA TINGO MARIA,REFRIGERADORA INDURAMA RI-389 248L CROMA,RI-389,10008596,1,1209,1209,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Tingo Maria,CARSA TINGO MARIA,LAVADORA AUTOMATICA INDURAMA LRI-13BLA 13K BLANCA,LRI 13BL,10008598,1,914,914,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Tingo Maria,CARSA TINGO MARIA,SIDE BY SIDE INDURAMA RI-788DI 508L CROMA,RI-788DI,10025434,1,2514,2514,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Trujillo 02,CARSA TRUJILLO 1,CONGELADOR CI-320BL INDURAMA,CI-320BL,10008728,1,1099,1099,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Trujillo 02,CARSA TRUJILLO 1,LAVADORA AUTOMATICA INDURAMA LRI21CR 21K CROMA,LRI 21CR,10008545,1,1599,1599,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Trujillo 02,CARSA TRUJILLO 1,"COCINA GAS INDURAMA CANTABRIA 32"" CROMA 5H",Cantabria,30001137,1,1149,1149,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Trujillo 02,CARSA TRUJILLO 1,REFRIGERADORA INDURAMA RI469D 379L CROMA,RI-469D,10008516,1,1599,1599,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Trujillo 02,CARSA TRUJILLO 1,CONGELADOR CI-320BL INDURAMA,CI-320BL,10008728,1,1099,1099,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Trujillo 02,CARSA TRUJILLO 1,CONGELADORA HORIZONTAL INDURAMA CI-220BL 198L BLANCA,CI-220BL,10009699,1,882,882,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Trujillo 02,CARSA TRUJILLO 1,CONGELADOR CI-320BL INDURAMA,CI-320BL,10008728,1,1099,1099,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Trujillo 02,CARSA TRUJILLO 1,FRIGOBAR INDURAMA RI159CR 122L CROMA,RI-159CR,10008535,1,599,599,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Trujillo 02,CARSA TRUJILLO 1,"COCINA GAS INDURAMA VIENA 24"" CROMA 4H",Viena,30001101,1,899,899,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Trujillo 02,CARSA TRUJILLO 1,"COCINA GAS INDURAMA MATISSE 20"" GRIS 4H",Matisse,10008813,1,699,699,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Trujillo 02,CARSA TRUJILLO 1,HORNO INDURAMA MWI-32TCRP 32L CROMA,MWI-32TCRP,10011511,1,399,399,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Trujillo 02,CARSA TRUJILLO 1,REFRIGERADORA INDURAMA RI-289D 177L CROMA,RI-289D,10014231,1,930,930,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Trujillo 02,CARSA TRUJILLO 1,LICUADORA INDURAMA LI-CRP  1.5L GRIS,LI-CRP,10008559,1,129,129,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Trujillo 02,CARSA TRUJILLO 1,REFRIGERADORA RI-359 INDURAMA,RI-359,10008999,1,1149,1149,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Trujillo 02,CARSA TRUJILLO 1,HI-INX HERVIDOR 1.7L.,HI-INX,10008551,1,65,65,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Trujillo 02,CARSA TRUJILLO 1,LAVADORA AUTOMATICA INDURAMA LRI 15 DGR  15K GRIS OSCURO,LRI 15DGR,10008600,1,1050,1050,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Trujillo 02,CARSA TRUJILLO 1,HORNO INDURAMA MWI-20TCRP 20L CROMA,MWI-20TCRP,10011510,1,249,249,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Trujillo 02,CARSA TRUJILLO 1,VITRINA INDURAMA VFV 520 SZ 302L BLANCO,VFV-520,30000877,1,2694,2694,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Trujillo 02,CARSA TRUJILLO 1,CONGELADOR CI-320BL INDURAMA,CI-320BL,10008728,1,1099,1099,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Trujillo 02,CARSA TRUJILLO 1,CONGELADOR CI-320GR INDURAMA,CI-320CR,10008729,1,1299,1299,INTEGRA
2024,Julio,W031,PISO,CARSA,CAR - Trujillo 02,CARSA TRUJILLO 1,"COCINA GAS INDURAMA OLVERA 24"" CROMA 4H",Olvera,30001135,1,949,949,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Trujillo 02,CARSA TRUJILLO 1,REFRIGERADORA INDURAMA RI469D 379L CROMA,RI-469D,10008516,1,1567,1567,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Tumbes Bolivar,CARSA TUMBES BOLIVAR,CONGELADORA HORIZONTAL INDURAMA CI-220BL 198L BLANCA,CI-220BL,10009699,1,924,924,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Tumbes Bolivar,CARSA TUMBES BOLIVAR,LAVADORA AUTOMATICA INDURAMA LRI19CR 19K CROMA,LRI 19CR,10008544,1,1514,1514,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Tumbes Bolivar,CARSA TUMBES BOLIVAR,REFRIGERADORA INDURAMA RI-389 248L CROMA,RI-389,10008596,1,1314,1314,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Tumbes Bolivar,CARSA TUMBES BOLIVAR,LAVADORA LRI 13 DGR INDURAMA,LRI 13DGR,10008599,1,964,964,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Tumbes Bolivar,CARSA TUMBES BOLIVAR,CONGELADOR INDURAMA CI-420BL 420L BLANCA,CI-420BL,10010070,1,1724,1724,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Tumbes Bolivar,CARSA TUMBES BOLIVAR,CONGELADOR CI-320BL INDURAMA,CI-320BL,10008728,1,1124,1124,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Tumbes Bolivar,CARSA TUMBES BOLIVAR,CONGELADOR CI-320BL INDURAMA,CI-320BL,10008728,1,1034,1034,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Tumbes Bolivar,CARSA TUMBES BOLIVAR,CONGELADOR INDURAMA CI-420BL 420L BLANCA,CI-420BL,10010070,1,1724,1724,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Tumbes Bolivar,CARSA TUMBES BOLIVAR,CONGELADORA HORIZONTAL INDURAMA CI-220BL 198L BLANCA,CI-220BL,10009699,1,924,924,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Tumbes Bolivar,CARSA TUMBES BOLIVAR,CONGELADOR CI-320BL INDURAMA,CI-320BL,10008728,1,1124,1124,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Ventanilla 02,CARSA VENTANILLA,REFRIGERADORA RI-439 CROMA,RI-439,10009093,1,1469,1469,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Ventanilla 02,CARSA VENTANILLA,"COCINA GAS INDURAMA VERNET 24"" GRIS 4H",Vernet,10008543,1,669,669,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Ventanilla 02,CARSA VENTANILLA,COCINA INDURAMA PARMA ZAFIRO CROMA,Parma,30000787,1,1149,1149,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Ventanilla 02,CARSA VENTANILLA,REFRIGERADORA INDURAMA RI-389 248L CROMA,RI-389,10008596,1,1299,1299,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Ventanilla 02,CARSA VENTANILLA,LAVADORA AUTOMATICA INDURAMA LRI21CR 21K CROMA,LRI 21CR,10008545,1,1567,1567,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Ventanilla 02,CARSA VENTANILLA,EXTRACTOR DE JUGOS EI-CR,EI-CR,10008554,-1,169,-169,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Ventanilla 02,CARSA VENTANILLA,COCINA FLORENCIA ZAFIRO INDURAMA,Florencia,30000845,1,1399,1399,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Ventanilla 02,CARSA VENTANILLA,LICUADORA INDURAMA LI-INX   1.5L INOX,LI-INX,10008558,1,179,179,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Ventanilla 02,CARSA VENTANILLA,EXTRACTOR DE JUGOS EI-CR,EI-CR,10008554,1,169,169,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Ventanilla 02,CARSA VENTANILLA,REFRIGERADORA INDURAMA RI469D 379L CROMA,RI-469D,10008516,1,1567,1567,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Ventanilla 02,CARSA VENTANILLA,"COCINA GAS INDURAMA VERNET 24"" GRIS 4H",Vernet,10008543,1,656,656,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Ventanilla 02,CARSA VENTANILLA,REFRIGERADORA RI-359 INDURAMA,RI-359,10008999,1,1149,1149,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Ventanilla 02,CARSA VENTANILLA,REFRIGERADORA INDURAMA RI-389 248L CROMA,RI-389,10008596,1,1299,1299,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Ventanilla 02,CARSA VENTANILLA,COCINA FLORENCIA ZAFIRO INDURAMA,Florencia,30000845,1,1399,1399,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Ventanilla 02,CARSA VENTANILLA,REFRIGERADORA INDURAMA RI-389D 246L CROMA,RI-389D,10008597,1,1399,1399,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Ventanilla 02,CARSA VENTANILLA,LAVADORA AUTOMATICA INDURAMA LRI-13BLA 13K BLANCA,LRI 13BL,10008598,1,881,881,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Ventanilla 02,CARSA VENTANILLA,LAVADORA AUTOMATICA INDURAMA LRI21CR 21K CROMA,LRI 21CR,10008545,1,1567,1567,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Ventanilla 02,CARSA VENTANILLA,"COCINA GAS INDURAMA VERNET 24"" GRIS 4H",Vernet,10008543,1,669,669,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Villa El Salvador,CARSA VES,LAVADORA LRI 13 DGR INDURAMA,LRI 13DGR,10008599,1,949,949,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Villa El Salvador,CARSA VES,HORNO INDURAMA MWI-20TCRP 20L CROMA,MWI-20TCRP,10011510,1,249,249,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Villa El Salvador,CARSA VES,HORNO INDURAMA MWI-20TCRP 20L CROMA,MWI-20TCRP,10011510,1,249,249,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Villa El Salvador,CARSA VES,CONGELADORA HORIZONTAL INDURAMA CI-220BL 198L BLANCA,CI-220BL,10009699,1,899,899,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Villa El Salvador,CARSA VES,CONGELADORA HORIZONTAL INDURAMA CI-220BL 198L BLANCA,CI-220BL,10009699,1,899,899,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Villa El Salvador,CARSA VES,HORNO INDURAMA MWI-20TCRP 20L CROMA,MWI-20TCRP,10011510,1,249,249,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Villa El Salvador,CARSA VES,"COCINA GAS INDURAMA FIRENZE ZAFIRO 30"" CROMA 5H",Firenze,30000838,1,1469,1469,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Villa El Salvador,CARSA VES,"COCINA GAS INDURAMA FIRENZE ZAFIRO 30"" CROMA 5H",Firenze,30000838,1,1469,1469,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Villa El Salvador,CARSA VES,LAVADORA AUTOMATICA INDURAMA LRI21CR 21K CROMA,LRI 21CR,10008545,1,1599,1599,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Villa El Salvador,CARSA VES,"COCINA GAS INDURAMA VERNET 24"" GRIS 4H",Vernet,10008543,1,669,669,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Villa El Salvador,CARSA VES,LAVADORA LRI 13 DGR INDURAMA,LRI 13DGR,10008599,1,949,949,INTEGRA
2024,Mayo,W021,PISO,CARSA,CAR - Villa El Salvador,CARSA VES,HORNO INDURAMA MWI-20TCRP 20L CROMA,MWI-20TCRP,10011510,1,249,249,INTEGRA
